ObjectId,Attribute,Order,Name1,Name2,Expression,Flag,LvExtra
-2147482961,11,,,,"tblEvaluee_Occupations.Dot_Code",,
-2147482960,0,,,,,0,
-2147482960,255,,,,,,
-2147482960,1,,,,,1,
-2147482960,3,,,,,0,
-2147482960,5,,"tblJob_Bank",,,,
-2147482960,5,,"tblXLU_Counties",,,,
-2147482960,6,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482960,6,,,,"tblJob_Bank.State",0,
-2147482960,6,,"Count",,"Count(*)",0,
-2147482960,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",1,
-2147482960,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",1,
-2147482960,9,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482960,9,,,,"tblJob_Bank.State",0,
-2147482960,9,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482960,11,,,,"tblJob_Bank.State",,
-2147482960,11,,,,"tblXLU_Counties.COUNTYNAME",,
-2147482959,0,,,,,0,
-2147482959,255,,,,,,
-2147482959,1,,,,,1,
-2147482959,3,,,,,0,
-2147482959,5,,"tblJob_Bank",,,,
-2147482959,5,,"tblXLU_Counties",,,,
-2147482959,5,,"qryDOT_SUMMARY",,,,
-2147482959,5,,"tblXLU_Occupations",,,,
-2147482959,6,,,,"tblXLU_Occupations.Dot_Code",0,
-2147482959,6,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482959,6,,,,"tblXLU_Occupations.VQ",0,
-2147482959,6,,,,"tblXLU_Occupations.EQ",0,
-2147482959,6,,"Count",,"Count(*)",0,
-2147482959,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",2,
-2147482959,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",2,
-2147482959,7,,"qryDOT_SUMMARY","tblJob_Bank","qryDOT_SUMMARY.DOTCODE09 = tblJob_Bank.DOTCODE09",1,
-2147482959,7,,"tblJob_Bank","tblXLU_Occupations","tblJob_Bank.DOTCODE09 = tblXLU_Occupations.Dot_Code",2,
-2147482959,9,,,,"tblXLU_Occupations.Dot_Code",0,
-2147482959,9,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482959,9,,,,"tblXLU_Occupations.VQ",0,
-2147482959,9,,,,"tblXLU_Occupations.EQ",0,
-2147482959,11,,"D",,"Count(*)",,
-2147482958,0,,,,,0,
-2147482958,255,,,,,,
-2147482958,1,,,,,1,
-2147482958,3,,,,,0,
-2147482958,5,,"tblJob_Bank",,,,
-2147482958,5,,"tblXLU_Counties",,,,
-2147482958,5,,"qryDOT_SUMMARY",,,,
-2147482958,5,,"tblXLU_Occupations",,,,
-2147482958,6,,,,"tblXLU_Occupations.Dot_Code",0,
-2147482958,6,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482958,6,,,,"tblXLU_Occupations.VQ",0,
-2147482958,6,,"Count",,"Count(*)",0,
-2147482958,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",2,
-2147482958,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",2,
-2147482958,7,,"qryDOT_SUMMARY","tblJob_Bank","qryDOT_SUMMARY.DOTCODE09 = tblJob_Bank.DOTCODE09",1,
-2147482958,7,,"tblJob_Bank","tblXLU_Occupations","tblJob_Bank.DOTCODE09 = tblXLU_Occupations.Dot_Code",2,
-2147482958,9,,,,"tblXLU_Occupations.Dot_Code",0,
-2147482958,9,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482958,9,,,,"tblXLU_Occupations.VQ",0,
-2147482958,10,,,,"(((Count(*))<[forms]![frmOccupations]![txtJob_Count]))",,
-2147482958,11,,,,"Count(*)",,
-2147482957,0,,,,,0,
-2147482957,255,,,,,,
-2147482957,1,,,,,1,
-2147482957,3,,,,,0,
-2147482957,5,,"tblJob_Bank",,,,
-2147482957,5,,"tblXLU_Counties",,,,
-2147482957,5,,"qryDOT_SUMMARY",,,,
-2147482957,5,,"tblXLU_Occupations",,,,
-2147482957,6,,,,"tblXLU_Occupations.Dot_Code",0,
-2147482957,6,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482957,6,,,,"tblXLU_Occupations.VQ",0,
-2147482957,6,,,,"tblXLU_Occupations.EQ",0,
-2147482957,6,,"Count",,"Count(*)",0,
-2147482957,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",2,
-2147482957,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",2,
-2147482957,7,,"qryDOT_SUMMARY","tblJob_Bank","qryDOT_SUMMARY.DOTCODE09 = tblJob_Bank.DOTCODE09",1,
-2147482957,7,,"tblJob_Bank","tblXLU_Occupations","tblJob_Bank.DOTCODE09 = tblXLU_Occupations.Dot_Code",2,
-2147482957,9,,,,"tblXLU_Occupations.Dot_Code",0,
-2147482957,9,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482957,9,,,,"tblXLU_Occupations.VQ",0,
-2147482957,9,,,,"tblXLU_Occupations.EQ",0,
-2147482957,11,,"D",,"Count(*)",,
-2147482956,0,,,,,0,
-2147482956,255,,,,,,
-2147482956,1,,,,,1,
-2147482956,3,,,,,0,
-2147482956,5,,"tblJob_Bank",,,,
-2147482956,5,,"tblXLU_Counties",,,,
-2147482956,5,,"qryDOT_SUMMARY",,,,
-2147482956,6,,,,"tblJob_Bank.*",0,
-2147482956,6,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482956,6,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482956,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",2,
-2147482956,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",2,
-2147482956,7,,"qryDOT_SUMMARY","tblJob_Bank","qryDOT_SUMMARY.DOTCODE09 = tblJob_Bank.DOTCODE09",1,
-2147482956,11,,,,"tblJob_Bank.CountryID",,
-2147482956,11,,,,"tblJob_Bank.State",,
-2147482956,11,,,,"tblJob_Bank.CountyNumber",,
-2147482956,11,,,,"tblJob_Bank.DOTCODE09",,
-2147482955,0,,,,,0,
-2147482955,255,,,,,,
-2147482955,1,,,,,1,
-2147482955,3,,,,,0,
-2147482955,5,,"tblJob_Bank",,,,
-2147482955,6,,,,"tblJob_Bank.StateID",0,
-2147482955,6,,,,"tblJob_Bank.State",0,
-2147482955,6,,"Count",,"Count(*)",0,
-2147482955,9,,,,"tblJob_Bank.StateID",0,
-2147482955,9,,,,"tblJob_Bank.State",0,
-2147482955,11,,,,"tblJob_Bank.State",,
-2147482954,0,,,,,0,
-2147482954,255,,,,,,
-2147482954,1,,,,,1,
-2147482954,3,,,,,0,
-2147482954,5,,"tblJob_Bank",,,,
-2147482954,6,,,,"tblJob_Bank.CountryID",0,
-2147482954,6,,,,"tblJob_Bank.State",0,
-2147482954,6,,"Count",,"Count(*)",0,
-2147482954,9,,,,"tblJob_Bank.CountryID",0,
-2147482954,9,,,,"tblJob_Bank.State",0,
-2147482954,11,,,,"tblJob_Bank.CountryID",,
-2147482954,11,,,,"tblJob_Bank.State",,
-2147482953,0,,,,,0,
-2147482953,255,,,,,,
-2147482953,1,,,,,1,
-2147482953,3,,,,,0,
-2147482953,5,,"tblJob_Bank",,,,
-2147482953,5,,"tblXLU_Countries",,,,
-2147482953,5,,"tblXLU_Counties",,,,
-2147482953,5,,"qryDOT_SUMMARY",,,,
-2147482953,6,,,,"tblJob_Bank.CountryID",0,
-2147482953,6,,,,"tblXLU_Countries.Country",0,
-2147482953,6,,,,"tblJob_Bank.StateID",0,
-2147482953,6,,,,"tblJob_Bank.State",0,
-2147482953,6,,,,"tblJob_Bank.CountyNumber",0,
-2147482953,6,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482953,6,,"Count",,"Count(*)",0,
-2147482953,7,,"tblJob_Bank","tblXLU_Countries","tblJob_Bank.CountryID = tblXLU_Countries.CountryID",1,
-2147482953,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",2,
-2147482953,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",2,
-2147482953,7,,"qryDOT_SUMMARY","tblJob_Bank","qryDOT_SUMMARY.DOTCODE09 = tblJob_Bank.DOTCODE09",3,
-2147482953,9,,,,"tblJob_Bank.CountryID",0,
-2147482953,9,,,,"tblXLU_Countries.Country",0,
-2147482953,9,,,,"tblJob_Bank.StateID",0,
-2147482953,9,,,,"tblJob_Bank.State",0,
-2147482953,9,,,,"tblJob_Bank.CountyNumber",0,
-2147482953,9,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482953,10,,,,"(((tblJob_Bank.CountyNumber)<>0))",,
-2147482953,11,,,,"Count(*)",,
-2147482952,0,,,,,0,
-2147482952,255,,,,,,
-2147482952,1,,,,,1,
-2147482952,3,,,,,0,
-2147482952,5,,"tblJob_Bank",,,,
-2147482952,6,,,,"tblJob_Bank.DOTCODE09",0,
-2147482952,6,,"Count",,"Count(*)",0,
-2147482952,9,,,,"tblJob_Bank.DOTCODE09",0,
-2147482951,0,,,,,0,
-2147482951,255,,,,,,
-2147482951,1,,,,,1,
-2147482951,3,,,,,0,
-2147482951,5,,"qryJob_Bank_Summary_By_State_WHE_DANS",,,,
-2147482951,6,,,,"qryJob_Bank_Summary_By_State_WHE_DANS.Country",0,
-2147482951,6,,,,"qryJob_Bank_Summary_By_State_WHE_DANS.State",0,
-2147482951,6,,"Count",,"Count(*)",0,
-2147482951,9,,,,"qryJob_Bank_Summary_By_State_WHE_DANS.Country",0,
-2147482951,9,,,,"qryJob_Bank_Summary_By_State_WHE_DANS.State",0,
-2147482951,11,,,,"qryJob_Bank_Summary_By_State_WHE_DANS.Country",,
-2147482951,11,,,,"qryJob_Bank_Summary_By_State_WHE_DANS.State",,
-2147482950,0,,,,,0,
-2147482950,255,,,,,,
-2147482950,1,,,,,1,
-2147482950,3,,,,,0,
-2147482950,5,,"tblJob_Bank",,,,
-2147482950,5,,"tblXLU_Countries",,,,
-2147482950,5,,"tblXLU_Counties",,,,
-2147482950,5,,"qryDOT_SUMMARY",,,,
-2147482950,6,,,,"tblJob_Bank.CountryID",0,
-2147482950,6,,,,"tblXLU_Countries.Country",0,
-2147482950,6,,,,"tblJob_Bank.StateID",0,
-2147482950,6,,,,"tblJob_Bank.State",0,
-2147482950,6,,,,"qryDOT_SUMMARY.DOTCODE09",0,
-2147482950,6,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482950,6,,"Count",,"Count(*)",0,
-2147482950,7,,"tblJob_Bank","tblXLU_Countries","tblJob_Bank.CountryID = tblXLU_Countries.CountryID",1,
-2147482950,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",2,
-2147482950,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",2,
-2147482950,7,,"qryDOT_SUMMARY","tblJob_Bank","qryDOT_SUMMARY.DOTCODE09 = tblJob_Bank.DOTCODE09",3,
-2147482950,8,,,,"(((tblJob_Bank.CountyNumber)<>0))",,
-2147482950,9,,,,"tblJob_Bank.CountryID",0,
-2147482950,9,,,,"tblXLU_Countries.Country",0,
-2147482950,9,,,,"tblJob_Bank.StateID",0,
-2147482950,9,,,,"tblJob_Bank.State",0,
-2147482950,9,,,,"qryDOT_SUMMARY.DOTCODE09",0,
-2147482950,9,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482950,11,,,,"tblXLU_Countries.Country",,
-2147482950,11,,,,"tblJob_Bank.State",,
-2147482950,11,,,,"Count(*)",,
-2147482949,0,,,,,0,
-2147482949,255,,,,,,
-2147482949,1,,,,,1,
-2147482949,3,,,,,0,
-2147482949,5,,"tblJob_Bank",,,,
-2147482949,5,,"tblXLU_Countries",,,,
-2147482949,5,,"tblXLU_Counties",,,,
-2147482949,5,,"qryDOT_SUMMARY",,,,
-2147482949,6,,,,"tblJob_Bank.CountryID",0,
-2147482949,6,,,,"tblXLU_Countries.Country",0,
-2147482949,6,,,,"tblJob_Bank.State",0,
-2147482949,6,,,,"tblJob_Bank.CountyNumber",0,
-2147482949,6,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482949,6,,,,"tblJob_Bank.DOTCODE09",0,
-2147482949,6,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482949,6,,"Count",,"Count(*)",0,
-2147482949,7,,"tblJob_Bank","tblXLU_Countries","tblJob_Bank.CountryID = tblXLU_Countries.CountryID",1,
-2147482949,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",2,
-2147482949,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",2,
-2147482949,7,,"qryDOT_SUMMARY","tblJob_Bank","qryDOT_SUMMARY.DOTCODE09 = tblJob_Bank.DOTCODE09",1,
-2147482949,9,,,,"tblJob_Bank.CountryID",0,
-2147482949,9,,,,"tblXLU_Countries.Country",0,
-2147482949,9,,,,"tblJob_Bank.State",0,
-2147482949,9,,,,"tblJob_Bank.CountyNumber",0,
-2147482949,9,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482949,9,,,,"tblJob_Bank.DOTCODE09",0,
-2147482949,9,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482949,10,,,,"(((tblJob_Bank.State)=""MN""))",,
-2147482949,11,,,,"tblJob_Bank.CountryID",,
-2147482949,11,,,,"tblJob_Bank.State",,
-2147482949,11,,,,"tblXLU_Counties.COUNTYNAME",,
-2147482948,0,,,,,0,
-2147482948,255,,,,,,
-2147482948,1,,,,,1,
-2147482948,3,,,,,0,
-2147482948,5,,"tblJob_Bank",,,,
-2147482948,5,,"tblXLU_Countries",,,,
-2147482948,5,,"tblXLU_Counties",,,,
-2147482948,5,,"qryDOT_SUMMARY",,,,
-2147482948,6,,,,"tblJob_Bank.CountryID",0,
-2147482948,6,,,,"tblXLU_Countries.Country",0,
-2147482948,6,,,,"tblJob_Bank.State",0,
-2147482948,6,,,,"tblJob_Bank.CountyNumber",0,
-2147482948,6,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482948,6,,"Count",,"Count(*)",0,
-2147482948,7,,"tblJob_Bank","tblXLU_Countries","tblJob_Bank.CountryID = tblXLU_Countries.CountryID",1,
-2147482948,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",2,
-2147482948,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",2,
-2147482948,7,,"qryDOT_SUMMARY","tblJob_Bank","qryDOT_SUMMARY.DOTCODE09 = tblJob_Bank.DOTCODE09",3,
-2147482948,9,,,,"tblJob_Bank.CountryID",0,
-2147482948,9,,,,"tblXLU_Countries.Country",0,
-2147482948,9,,,,"tblJob_Bank.State",0,
-2147482948,9,,,,"tblJob_Bank.CountyNumber",0,
-2147482948,9,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482948,10,,,,"(((tblJob_Bank.State)=""MN""))",,
-2147482948,11,,"D",,"Count(*)",,
-2147482947,0,,,,,0,
-2147482947,255,,,,,,
-2147482947,1,,,,,1,
-2147482947,3,,,,,0,
-2147482947,5,,"tblJob_Bank",,,,
-2147482947,5,,"tblXLU_Counties",,,,
-2147482947,5,,"qryDOT_SUMMARY",,,,
-2147482947,5,,"tblXLU_Occupations",,,,
-2147482947,6,,,,"tblJob_Bank.*",0,
-2147482947,6,,,,"tblJob_Bank.DOTCODE09",0,
-2147482947,6,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482947,6,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482947,6,,,,"tblXLU_Occupations.VQ",0,
-2147482947,6,,,,"tblXLU_Occupations.GEDR1",0,
-2147482947,6,,,,"tblXLU_Occupations.GEDM1",0,
-2147482947,6,,,,"tblXLU_Occupations.GEDL1",0,
-2147482947,6,,,,"tblXLU_Occupations.SVP1",0,
-2147482947,6,,,,"tblXLU_Occupations.APTG1",0,
-2147482947,6,,,,"tblXLU_Occupations.APTV1",0,
-2147482947,6,,,,"tblXLU_Occupations.APTN1",0,
-2147482947,6,,,,"tblXLU_Occupations.APTS1",0,
-2147482947,6,,,,"tblXLU_Occupations.APTP1",0,
-2147482947,6,,,,"tblXLU_Occupations.APTQ1",0,
-2147482947,6,,,,"tblXLU_Occupations.APTK1",0,
-2147482947,6,,,,"tblXLU_Occupations.APTF1",0,
-2147482947,6,,,,"tblXLU_Occupations.APTM1",0,
-2147482947,6,,,,"tblXLU_Occupations.APTE1",0,
-2147482947,6,,,,"tblXLU_Occupations.APTC1",0,
-2147482947,6,,,,"tblXLU_Occupations.PD11",0,
-2147482947,6,,,,"tblXLU_Occupations.PD21",0,
-2147482947,6,,,,"tblXLU_Occupations.PD31",0,
-2147482947,6,,,,"tblXLU_Occupations.PD41",0,
-2147482947,6,,,,"tblXLU_Occupations.PD51",0,
-2147482947,6,,,,"tblXLU_Occupations.PD61",0,
-2147482947,6,,,,"tblXLU_Occupations.EC11",0,
-2147482947,6,,,,"tblXLU_Occupations.EC21",0,
-2147482947,6,,,,"tblXLU_Occupations.EC31",0,
-2147482947,6,,,,"tblXLU_Occupations.EC41",0,
-2147482947,6,,,,"tblXLU_Occupations.EC51",0,
-2147482947,6,,,,"tblXLU_Occupations.EC61",0,
-2147482947,6,,,,"tblXLU_Occupations.EC71",0,
-2147482947,6,,,,"tblXLU_Occupations.Zone1",0,
-2147482947,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",2,
-2147482947,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",2,
-2147482947,7,,"qryDOT_SUMMARY","tblJob_Bank","qryDOT_SUMMARY.DOTCODE09 = tblJob_Bank.DOTCODE09",1,
-2147482947,7,,"tblJob_Bank","tblXLU_Occupations","tblJob_Bank.DOTCODE09 = tblXLU_Occupations.Dot_Code",2,
-2147482947,8,,,,"(((tblJob_Bank.DOTCODE09)=""301137010""))",,
-2147482947,11,,,,"tblXLU_Occupations.PD11",,
-2147482947,11,,,,"tblXLU_Occupations.PD21",,
-2147482947,11,,,,"tblXLU_Occupations.PD31",,
-2147482947,11,,,,"tblXLU_Occupations.PD41",,
-2147482947,11,,,,"tblXLU_Occupations.PD51",,
-2147482947,11,,,,"tblXLU_Occupations.PD61",,
-2147482947,11,,,,"tblXLU_Occupations.EC11",,
-2147482947,11,,,,"tblXLU_Occupations.EC21",,
-2147482947,11,,,,"tblXLU_Occupations.EC31",,
-2147482947,11,,,,"tblXLU_Occupations.EC41",,
-2147482947,11,,,,"tblXLU_Occupations.EC51",,
-2147482947,11,,,,"tblXLU_Occupations.EC61",,
-2147482947,11,,,,"tblXLU_Occupations.EC71",,
-2147482946,0,,,,,0,
-2147482946,255,,,,,,
-2147482946,1,,,,,1,
-2147482946,3,,,,,0,
-2147482946,5,,"tblJob_Bank",,,,
-2147482946,5,,"tblXLU_Counties",,,,
-2147482946,5,,"qryDOT_SUMMARY",,,,
-2147482946,6,,,,"tblJob_Bank.*",0,
-2147482946,6,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482946,6,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482946,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",2,
-2147482946,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",2,
-2147482946,7,,"qryDOT_SUMMARY","tblJob_Bank","qryDOT_SUMMARY.DOTCODE09 = tblJob_Bank.DOTCODE09",1,
-2147482946,8,,,,"(((tblJob_Bank.State)=""MN""))",,
-2147482946,11,,,,"tblJob_Bank.CountryID",,
-2147482946,11,,,,"tblJob_Bank.State",,
-2147482946,11,,,,"tblJob_Bank.CountyNumber",,
-2147482946,11,,,,"tblJob_Bank.DOTCODE09",,
-2147482945,0,,,,,0,
-2147482945,255,,,,,,
-2147482945,1,,,,,1,
-2147482945,3,,,,,0,
-2147482945,5,,"qryJob_Bank_WHE_SB_State_County_DANS_Los_Angeles",,,,
-2147482945,5,,"tblXLU_Occupations",,,,
-2147482945,6,,,,"tblXLU_Occupations.Dot_Code",0,
-2147482945,6,,,,"tblXLU_Occupations.Title",0,
-2147482945,6,,,,"qryJob_Bank_WHE_SB_State_County_DANS_Los_Angeles.DOTCODE09",0,
-2147482945,7,,"tblXLU_Occupations","qryJob_Bank_WHE_SB_State_County_DANS_Los_Angeles","tblXLU_Occupations.Dot_Code = qryJob_Bank_WHE_SB_State_County_DANS_Los_Angeles.DOTCODE09",2,
-2147482945,8,,,,"(((qryJob_Bank_WHE_SB_State_County_DANS_Los_Angeles.DOTCODE09) Is Null))",,
-2147482944,0,,,,,0,
-2147482944,255,,,,,,
-2147482944,1,,,,,1,
-2147482944,3,,,,,0,
-2147482944,5,,"tblJob_Bank",,,,
-2147482944,5,,"tblXLU_Counties",,,,
-2147482944,5,,"qryDOT_SUMMARY",,,,
-2147482944,6,,,,"tblJob_Bank.*",0,
-2147482944,6,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482944,6,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482944,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",2,
-2147482944,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",2,
-2147482944,7,,"qryDOT_SUMMARY","tblJob_Bank","qryDOT_SUMMARY.DOTCODE09 = tblJob_Bank.DOTCODE09",1,
-2147482944,8,,,,"(((tblXLU_Counties.COUNTYNAME)=[forms]![frmJob_Bank]![cboSearchBy_County]))",,
-2147482944,11,,,,"tblJob_Bank.CountryID",,
-2147482944,11,,,,"tblJob_Bank.State",,
-2147482944,11,,,,"tblJob_Bank.CountyNumber",,
-2147482944,11,,,,"tblJob_Bank.DOTCODE09",,
-2147482943,0,,,,,0,
-2147482943,255,,,,,,
-2147482943,5,,"qryDOT_SUMMARY",,,,
-2147482943,5,,"tblJob_Bank",,,,
-2147482943,5,,"tblXLU_Counties",,,,
-2147482943,6,,,,"tblJob_Bank.*",0,
-2147482943,6,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482943,6,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482943,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",2,
-2147482943,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",2,
-2147482943,7,,"qryDOT_SUMMARY","tblJob_Bank","qryDOT_SUMMARY.DOTCODE09 = tblJob_Bank.DOTCODE09",1,
-2147482943,8,,,,"(((tblXLU_Counties.COUNTYNAME)=forms!frmJob_Bank!cboSearchBy_County) And ((qryDOT_SUMMARY.DOTTITLE) Like ""*"" & forms!frmJob_Bank!txtSearchBy_Keyword & ""*""))",,
-2147482943,11,,,,"tblJob_Bank.CountryID",,
-2147482943,11,,,,"tblJob_Bank.State",,
-2147482943,11,,,,"tblJob_Bank.CountyNumber",,
-2147482943,11,,,,"tblJob_Bank.DOTCODE09",,
-2147482942,0,,,,,0,
-2147482942,255,,,,,,
-2147482942,1,,,,,1,
-2147482942,3,,,,,0,
-2147482942,5,,"tblJob_Bank",,,,
-2147482942,5,,"tblXLU_Counties",,,,
-2147482942,5,,"qryDOT_SUMMARY",,,,
-2147482942,6,,,,"tblJob_Bank.*",0,
-2147482942,6,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482942,6,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482942,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",2,
-2147482942,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",2,
-2147482942,7,,"qryDOT_SUMMARY","tblJob_Bank","qryDOT_SUMMARY.DOTCODE09 = tblJob_Bank.DOTCODE09",1,
-2147482942,8,,,,"(((qryDOT_SUMMARY.DOTTITLE) Like ""*"" & [forms]![frmJob_Bank]![txtSearchBy_Keyword] & ""*""))",,
-2147482942,11,,,,"tblJob_Bank.CountryID",,
-2147482942,11,,,,"tblJob_Bank.State",,
-2147482942,11,,,,"tblJob_Bank.CountyNumber",,
-2147482942,11,,,,"tblJob_Bank.DOTCODE09",,
-2147482941,0,,,,,0,
-2147482941,255,,,,,,
-2147482941,1,,,,,1,
-2147482941,3,,,,,0,
-2147482941,5,,"tblJob_Bank",,,,
-2147482941,5,,"tblXLU_Counties",,,,
-2147482941,5,,"qryDOT_SUMMARY",,,,
-2147482941,6,,,,"tblJob_Bank.*",0,
-2147482941,6,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482941,6,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482941,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",2,
-2147482941,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",2,
-2147482941,7,,"qryDOT_SUMMARY","tblJob_Bank","qryDOT_SUMMARY.DOTCODE09 = tblJob_Bank.DOTCODE09",1,
-2147482941,8,,,,"(((tblJob_Bank.StateID)=[forms]![frmJob_Bank]![cboSearchBy_State]))",,
-2147482941,11,,,,"tblJob_Bank.CountryID",,
-2147482941,11,,,,"tblJob_Bank.State",,
-2147482941,11,,,,"tblJob_Bank.CountyNumber",,
-2147482941,11,,,,"tblJob_Bank.DOTCODE09",,
-2147482940,0,,,,,0,
-2147482940,255,,,,,,
-2147482940,1,,,,,1,
-2147482940,3,,,,,0,
-2147482940,5,,"qryDOT_SUMMARY",,,,
-2147482940,5,,"tblJob_Bank",,,,
-2147482940,5,,"tblXLU_Counties",,,,
-2147482940,6,,,,"tblJob_Bank.*",0,
-2147482940,6,,,,"tblXLU_Counties.COUNTYNAME",0,
-2147482940,6,,,,"qryDOT_SUMMARY.DOTTITLE",0,
-2147482940,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.CountyNumber = tblXLU_Counties.COUNTYNUMBER",2,
-2147482940,7,,"tblJob_Bank","tblXLU_Counties","tblJob_Bank.StateID = tblXLU_Counties.STATEID",2,
-2147482940,7,,"qryDOT_SUMMARY","tblJob_Bank","qryDOT_SUMMARY.DOTCODE09 = tblJob_Bank.DOTCODE09",1,
-2147482940,8,,,,"(((tblXLU_Counties.COUNTYNAME)=[forms]![frmJob_Bank]![cboSearchBy_County]) AND ((tblJob_Bank.StateID)=[forms]![frmJob_Bank]![cboSearchBy_State]))",,
-2147482940,11,,,,"tblJob_Bank.CountryID",,
-2147482940,11,,,,"tblJob_Bank.State",,
-2147482940,11,,,,"tblJob_Bank.CountyNumber",,
-2147482940,11,,,,"tblJob_Bank.DOTCODE09",,
-2147482939,0,,,,,0,
-2147482939,255,,,,,,
-2147482939,1,,,,,1,
-2147482939,3,,,,,0,
